Tool,Severity,Code,Description,Location,Line
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02044.java,91
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02046.java,56
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02047.java,56
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02049.java,57
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02050.java,57
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02051.java,57
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02052.java,57
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02054.java,57
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02055.java,56
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02056.java,56
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02057.java,59
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02064.java,80
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02065.java,80
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02066.java,80
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02084.java,60
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02085.java,60
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02086.java,60
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02090.java,61
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02091.java,83
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02100.java,86
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02101.java,97
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02102.java,83
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02103.java,99
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02104.java,85
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02105.java,52
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02106.java,51
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02108.java,57
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02109.java,57
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02110.java,57
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02111.java,63
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02112.java,57
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02113.java,58
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02114.java,87
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02115.java,87
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02116.java,87
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02119.java,81
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02120.java,80
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02121.java,84
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02122.java,52
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02123.java,50
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02124.java,49
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02125.java,49
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02126.java,49
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02127.java,49
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02128.java,49
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02129.java,50
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02130.java,50
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02131.java,50
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02132.java,49
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02133.java,49
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02134.java,49
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02136.java,52
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02142.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02143.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02144.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02145.java,49
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02165.java,53
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02166.java,53
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02167.java,53
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02168.java,53
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02175.java,54
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02177.java,76
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02178.java,66
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02179.java,59
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02180.java,59
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02181.java,62
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02182.java,62
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02184.java,69
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02189.java,79
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02190.java,105
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02192.java,101
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02193.java,101
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02194.java,101
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02195.java,101
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02196.java,88
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02197.java,57
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02198.java,56
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02199.java,55
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02201.java,62
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02204.java,67
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02205.java,61
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02207.java,62
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02208.java,91
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02210.java,92
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02211.java,84
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02212.java,84
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02213.java,84
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02214.java,85
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02215.java,85
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02216.java,85
